Fichero actualizado a fecha: 2014-10-19 14:41:17
Nombre del Organismo;Descripción;DatosPersonales;Dirección;Calle;CodigoPostal;Localidad;Localidad;SoloClasificar;Teléfono;Telefax oficial;Fax;e-mail;Páginas de internet;Posicion;Información Adicional;Directorio Superior;Identificador Directorio Superior;Identificador;FechaModificacion;Enlace al contenido;
"Museo Etnográfico de ?Antaño a Hogaño?";;;"Casa de Cultura. C/ José Velázquez, 3. 47480 Fresno el Viejo (Valladolid)";"Casa de Cultura. C/ José Velázquez, 3.";"47480";"Fresno El Viejo";"1179469254176";;"983 863683";"983 863683";;"turisfresno@terra.es";"http://www.fresnoelviejo.com";"41.196675268458144#-5.144702196121216#100";"<p>Instalado en la Casa de Cultura Saturnino Gonz&aacute;lez, la cultura popular se ve fielmente retratada en esta colecci&oacute;n de utensilios, que van desde los aperos del campo hasta los objetos propios de los oficios tradicionales, pasando por el mobiliario de la vivienda rural.</p>";"Valladolid";"1260887608561";1261041577198;20130528;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041577198/DirectorioPadre";
"Servicio de Museos";"Dirección General de Promoción e Instituciones Culturales <br/>Consejería de Cultura y Turismo - Junta de Castilla y León";;"Plaza de Santa Brígida, s/n 47071 VALLADOLID";"Plaza de Santa Brígida, s/n.";"47071";"Valladolid";"1179469311668";;"983 411 672";;;"serviciomuseos@jcyl.es";;"41.656401002635455#-4.727200269699097#100";;"Valladolid";"1260887608561";1263825954417;20130502;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1263825954417/DirectorioPadre";
"Museo Etnográfico de Alba";;;"C/ Luna, 7 ? 49163 Manzanal del Barco (Zamora)";"C/ Luna, 7.";"49163";"Manzanal del Barco";"1179469392473";;"980 510548";;;;;"41.6351952264108#-5.947294235229492#100";;"Zamora";"1260887608635";1261041645805;20130530;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041645805/DirectorioPadre";
"Museo Etnográfico Comarcal de Santa Eulalia de Tábara";;;"C/ La Fuente, 3 ? 49148 Moreruela de Tábara (Zamora)";"C/ La Fuente, 3.";"49148";"Moreruela de Tábara";"1179469400813";;"980 595449";"980 595449";;"info@santaeulaliadetabara.com";"http://www.santaeulaliadetabara.com";"41.81031595360021#-5.84997296333313#100";"<p>El museo ocupa el antiguo lavadero de Santa Eulalia, junto al arroyo de &quot;La Burga&quot;. Cuenta con varias colecciones:</p>
<p>Piezas del Paleo&iacute;tico y del Neol&iacute;tico (hachas de piedra)<br />
Piezas romanas (baldosines, una pila)<br />
Colecci&oacute;n de monedas y billetes de diferentes pa&iacute;ses.<br />
Juego de copas para tomar n&eacute;ctar de la nobleza francesa.<br />
Colecci&oacute;n de cer&aacute;mica.<br />
Trajes tradicionales.<br />
Aperos de labranza.<br />
Objetos dom&eacute;sticos (utensilios de cocina, muebles de dormitorio...).</p>";"Zamora";"1260887608635";1261041648981;20130528;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041648981/DirectorioPadre";
"Museo Heráldico y de la Piedra";"Artes decorativas";;"Ctra. de Mahíde, 13 ? 49522 Pobladura de Aliste (Ayuntamiento de Mahíde, Zamora)";"Ctra. de Mahíde, 13.";"49522";"Mahide";"1179469378706";;"980 683516";;;;"http://www.escudosenpiedra.aliste.info";"41.85460291695075#-6.340312957763672#76";;"Zamora";"1260887608635";1261041653993;20130530;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041653993/DirectorioPadre";
"Museo de Arte Sacro";;;"Ermita de San Roque, C/ San Roque, s/n ? 49250 Villadepera (Zamora)";"Ermita de San Roque, C/ San Roque, s/n.";"49250";"Villadepera";"1179469481133";;"980 618034";;;"aytovilladepera@yahoo.es";"http://www.villadepera.com";"41.548712539417224#-6.129845380783081#100";;"Zamora";"1260887608635";1261041681177;20130530;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041681177/DirectorioPadre";
"Casa-Museo de Delhy-Tejero";;;;"Pza. Delhy-Tejero, 5";"49800";"Toro";"1179469472195";;"980 694747";;;;;"41.521107#-5.391008#88";"<p>Recoge una importante muestra de obras pict&oacute;ricas de la artista dentro de un ambiete de &eacute;poca (1910-1968).</p>";"Zamora";"1260887608635";1284236126212;20130520;"http://www.datosabiertos.jcyl.es/web/jcyl/RISP/es/Plantilla100Detalle/1284162055979/_/1284236126212/DirectorioPadre";
"Museo Etnográfico y de Arte López Berrón";;;"Plaza Santa Teresa, 4 ? 05163 Gotarrendura (Ávila)";"Plaza Santa Teresa, 4.";"05163";"Gotarrendura";"1179297217614";;"670089311";;;;"http://www.museolopezberronarte.org";"40.826475199417814#-4.740793704986572#94";;"Ávila";"1260887607822";1261039023262;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039023262/DirectorioPadre";
"Casa Natal de Isabel la Católica";;;"Monasterio de Nuestra Señora de Gracia, Plaza del Cristo, 2 ? 05200 Madrigal de las Altas Torres (Ávila)";"Monasterio de Nuestra Señora de Gracia, Plaza del Cristo, 2";"05220";"Madrigal de las Altas Torres";"1179297227090";;"920 320050";"920 320050";;;;"41.0868073087075#-4.996633529663086#94";"<p>Dentro de la sencillez teresiana de sus estancias, pueden contemplarse en este hist&oacute;rico edificio piezas de aut&eacute;ntico inter&eacute;s, como un tapiz bizantino del s. XII, &quot; la Santa Faz &quot;, de Zurbar&aacute;n, y una imagen de la Virgen, de Alonso Cano.</p>
<p>Expone adem&aacute;s, objetos personales de la reina y un valioso mobiliario de la &eacute;poca.</p>";"Ávila";"1260887607822";1261039024536;20130529;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039024536/DirectorioPadre";
"Centro de Arte Caja de Burgos (CAB)";;;"C/ Saldaña, s/n ? 09003 Burgos";"C/ Saldaña, s/n.";"09003";"Burgos";"1179297447246";;"947 256550";;;"contacta@cabdeburgos.com";"http://www.cabdeburgos.com";"42.342257698272085#-3.704860210418701#94";;"Burgos";"1260887607899";1261039707785;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039707785/DirectorioPadre";
"Museo de Arte Sacro de Castrojeriz";;;"Colegiata de Santa María del Manzano ? 09110 Castrojeriz (Burgos)";"Colegiata de Santa María del Manzano.";"09110";"Castrojeriz";"1179297457373";;"947 377036";;;;;"42.29242137018569#-4.131674766540527#88";;"Burgos";"1260887607899";1261039738011;20130502;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039738011/DirectorioPadre";
"Museo Etnográfico";;;"C/ Landelino Tardajos, 8 ? 09110 Castrojeriz (Burgos)";"C/ Landelino Tardajos, 8.";"09110";"Castrojeriz";"1179297457373";;"947 377001";"947 378520";;;;"42.28772288416758#-4.139184951782227#88";;"Burgos";"1260887607899";1261039743720;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039743720/DirectorioPadre";
"Centro de Interpretación de las Reales Salinas (Poza de la Sal)";;;;"C/ El Depósito, s/n.";"09246";"Poza de la Sal";"1179297582558";;"947 302024";;"947 302064";"pozadelasalturismo@gmail.com";"http://www.turismopozadelsal.es/";"42.66700649482017#-3.5013556480407715#94";"<p>&nbsp;El servicio de visitas guiadas al centro de interpretaci&oacute;n de las Salinas tendr&aacute; lugar dentro del horario de apertura de la Oficina de Turismo. Para informaci&oacute;n detallada de horarios, contenidos y tarifas contacte con nosotros en el 947302024.</p>";"Burgos";"1260887607899";1261039870429;20140325;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039870429/DirectorioPadre";
"Museo Parroquial Santa María la Real";;;"Plaza Mayor, 4 ? 09123 Sasamón (Burgos)";"Plaza Mayor, 4.";"09123";"Sasamón";"1179297623100";;"947 370154";;;;;"42.41795993312551#-4.043290615081787#94";"<p>Recoge piezas de valor y monedas de la &eacute;poca romana. Conserva un interesante mosaico con la cabeza de Neptuno y diferentes motivos animales, que apareci&oacute; hace algo m&aacute;s de 25 a&ntilde;os en los alrededores de la localidad.</p>";"Burgos";"1260887607899";1261039876658;20130529;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039876658/DirectorioPadre";
"Centro de Visitantes del Árbol Fósil";;;;"Calle San Juan nº 21";"09611";"Hacinas";"1182753765851";;"947 377036";;;;"http://www.arbolfosilhacinas.es";"41.98447875545505#-3.286864757537842#112";;"Burgos";"1260887607899";1284168711944;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1284168711944/DirectorioPadre";
"Museo-Colegiata de Covarrubias de San Cosme y San Damián";;;;"Pza del Rey Chindasvinto, 3.";"09346";"Covarrubias";"1182753752839";;"947 406 311";;;;;"42.053707#-3.5306766#88";"<p>Ocupa varias estancias de la Colegiata, con obras mundialmente conocidas.<br />
<br />
El &quot;Tr&iacute;ptico de los Reyes Magos &quot;, de finales del s. XV, atribuido a Gil de Silo&eacute;, o una excelente pintura de &quot;Cristo resucitado &quot;, de Diego de la Cruz; otra de la virgen, atribuida a van Eyck, y varias del maestro Sedano o de los mejores pintores castellanos y flamencos. <br />
<br />
Se enriquecen sus fondos con una buena representaci&oacute;n escult&oacute;rica, desde la &eacute;poca medieval hasta el s. XVIII, junto con los espacios dedicados a cer&aacute;mica, ornamentos y orfebrer&iacute;a.<br />
<br />
Dispone de servicio de gu&iacute;as: el sacerdote es el encargado de las visitas.<br />
&nbsp;</p>";"Burgos";"1260887607899";1284236166855;20130529;"http://www.datosabiertos.jcyl.es/web/jcyl/RISP/es/Plantilla100Detalle/1284162055979/_/1284236166855/DirectorioPadre";
"Espacio Medioambiental de la Infancia Félix Rodríguez de la Fuente (Poza de la Sal)";;;;"Plaza de la Villa, 2 (junto al Ayuntamiento)";"09246";"Poza de la Sal";"1179297582558";;"947 302024";;"947 302064";"pozadelasalturismo@gmail.com";"http://www.turismopozadelsal.es/";"42.665618021179355#-3.502020835876465#94";;"Burgos";"1260887607899";1284313808781;20140325;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1284313808781/DirectorioPadre";
"Museo del Chocolate";"Especializado. Existen entradas combinadas con el Museo Romano";;"C/ José María Godoy, 5 ? 24700 Astorga (León)";"C/ José María Godoy, 5.";"24700";"Astorga";"1179297766689";;"987 618222";"987 619299";;"museochocolate@ayuntamientodeastorga.com";"http://www.museochocolateastorga.com";"42.45603012451465#-6.053638458251953#94";"<p>Se exponen una infinidad de objetos relacionados con el mundo del chocolate que van desde el proceso de fabricaci&oacute;n hasta su comercializaci&oacute;n. As&iacute; se pueden encontrar, entre otras muchas piezas, tostaderos, morteros o moldes, en lo concerniente a la elaboraci&oacute;n; y cat&aacute;logos, membretes o carteles, como ejemplo del modo en que se promocionaba este nutritivo alimento.</p>";"León";"1260887607972";1261039908739;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039908739/DirectorioPadre";
"Museo Arqueológico y Etnográfico de Castrocalbón Máximo Descosido (Castrocalbón)";;;"C/ Las Escuelas, 3 ? 24760 Castrocalbón (León)";"C/ Las Escuelas, 3.";"24760";"Castrocalbón";"1179297814933";;"987 668324";"987 668296";;"maec@museodecastrocalbon.es";"http://www.museocastrocalbon.es";"42.1926780206859#-5.983321666717529#94";;"León";"1260887607972";1261039933530;20130502;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261039933530/DirectorioPadre";
"Museo Parroquial de Valderas";;;"Iglesia del Socorro. C/ Derecha, s/n 24220 Valderas (León)";"Iglesia del Socorro. C/ Derecha, s/n.";"24220";"Valderas";"1179297976155";;"987 762116";;;;;"42.08051520880828#-5.444948673248291#94";"<p>Obras de car&aacute;cter religioso pertenecientes a iglesias del Valderas y del resto de la comarca.</p>";"León";"1260887607972";1261040290893;20130529;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261040290893/DirectorioPadre";
"Museo del Ferroviario";;;"Camino de Santa Bárbara, s/n. 24800 Cistierna (León)";"Camino de Santa Bárbara, s/n";"24800";"Cistierna";"1179297821881";;"987 70 00 02";"987 70 00 09";;"aedl@cistierna.es";"http://www.cistierna.es";"42.80148591424775#-5.133072137832642#100";;"León";"1260887607972";1284214776627;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1284214776627/DirectorioPadre";
"Centro de Interpretación de las Tres Culturas";"Municipal";;;"Iglesia de San Pedro, Puente Castro (a la entrada de León)";"24005";"León";"1179297860755";;;;;;;"42.59873#-5.5670958#88";"<p>Consta de varias zonas: la primera servir&aacute; para recibir a los peregrinos que podr&aacute;n sellar su acreditaci&oacute;n y obtener informaci&oacute;n de Puente Castro, de Le&oacute;n y de los albergues y establecimientos hoteleros, habr&aacute; tambi&eacute;n un punto interactivo y otro audiovisual, zona &lsquo;wi-fi&rsquo;, un &aacute;rea de descanso y una biblioteca con sala de lectura.<br />
Los paneles informativos son modulares lo que permite crear un espacio vers&aacute;til dentro de la iglesia de San Pedro para acoger otras actividades como talleres de inform&aacute;tica.</p>";"León";"1260887607972";1284236149015;20130527;"http://www.datosabiertos.jcyl.es/web/jcyl/RISP/es/Plantilla100Detalle/1284162055979/_/1284236149015/DirectorioPadre";
"Centro de Interpretación de la Minería";;;"C/ Cerrada s/n. 34820 Barruelo de Santullán (Palencia)";"C/ Cerrada s/n.";"34820";"Barruelo de Santullán";"1179298061923";;"979 607294";;;;"http://www.barruelo.com";"42.905849690684725#-4.286019802093506#94";"<p>El centro se compone de tres edificios ubicados en diferentes lugares de Barruelo.</p>
<p>La mina, que es una recreaci&oacute;n muy interesante que se recorre con gu&iacute;a, donde se explica su construcci&oacute;n y funcionamiento, todo ello con sonido ambiente.</p>
<p>El Centro Cultural, lugar donde se realiza la proyecci&oacute;n audiovisual con efectos de luz y sonido, acompa&ntilde;ados de interesantes explicaciones.</p>
<p>El Centro de Interpretaci&oacute;n, que se compone de un recorrido tem&aacute;tico con diferentes salas que explican variados aspectos relacionados con la miner&iacute;a, todo ello a trav&eacute;s de paneles, v&iacute;deos, mapas y&nbsp;montajes audiovisuales.</p>";"Palencia";"1260887608045";1261040330387;20130521;"http://www.datosabiertos.jcyl.es/web/jcyl/RISP/es/Plantilla100Detalle/1284162055979/_/1261040330387/DirectorioPadre";
"Museo de la Historia de la Radio y de las Comunicaciones";;;"C/ Las Damas, 15 bajo. 34111 Villaluenga de la Vega (Palencia)";"C/ Las Damas, 15 bajo.";"34111";"Villaluenga de la Vega";"1179298137633";;"645031502";;;"museodelaradio@vegavaldivia.com";"http://www.vegavaldavia.com/museodelaradio";"42.52242334223009#-4.764997959136963#94";;"Palencia";"1260887608045";1261041292166;20130530;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041292166/DirectorioPadre";
"Museo del Cerrato Castellano";;;"C/ La Virgen, 16. -34240 Baltanas - Palencia";"C/ La Virgen, 16.";"34240";"Baltanás";"1179298060482";;"672 14 59 30 / 979 79 00 49";;"979 79 06 66";"info@museodelcerrato.com";"http://www.museodelcerrato.com";"41.935599032755555#-4.248254299163818#94";;"Palencia";"1260887608045";1284149211397;20130530;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1284149211397/DirectorioPadre";
"Iglesia-Museo de Santa María";;;;"C/ Sacristán 11";"34210";"Dueñas";"1179298081851";;"979 780 040";;;;;"41.877693#-4.544885#88";"<p>Buen ejemplo de arquitectura g&oacute;tica del siglo XIII. El interior se encuentra organizado en tres naves, separadas por pilares octogonales. Estas naves se cubren con b&oacute;vedas de crucer&iacute;a y arista, salvo el crucero que lo hace por medio de c&uacute;pula. A fines del siglo XVI se le a&ntilde;adi&oacute; una magn&iacute;fica torre cuyo responsable fue el tracista Alonso de Tolosa.<br />
<br />
Los bienes muebles que atesora constituyen un legado de incalculable valor art&iacute;stico. De entre ellos destaca una pintura de la Trinidad, de comienzos del siglo XVII; una imagen de San Isidro Labrador, atribuida a Gregorio Fern&aacute;ndez; los sepulcros del presbiterio, uno de los cuales corresponde a don Pedro de Acu&ntilde;a; y por &uacute;ltimo el extraordinario retablo mayor, de principios del XVI, obra del entallador Alonso de Ampudia y con esculturas del Maestro Antonio.<br />
<br />
Contiene un interesante museo parroquial donde, por ejemplo, se encuentra la imagen del Ecce Homo, portentosa obra de Diego de Silo&eacute;, que anta&ntilde;o presid&iacute;a la ermita del Cristo.</p>";"Palencia";"1260887608045";1284236127826;20130521;"http://www.datosabiertos.jcyl.es/web/jcyl/RISP/es/Plantilla100Detalle/1284162055979/_/1284236127826/DirectorioPadre";
"Museo Catedralicio de Salamanca";;;"C/ Pla y Deniel s/n. 37008 Salamanca (Salamanca)";"C/ Pla y Deniel s/n.";"37008";"Salamanca";"1179298323669";;"923 217476";;;;"http://www.catedralsalamanca.org";"40.96034267842776#-5.6670355796813965#94";"<p>Se halla instalado desde 1953 en las Salas Capitulares del claustro de la Catedral Vieja y en la Capilla de Santa Catalina. Su creaci&oacute;n se debe, fundamentalmente, al deseo de reunir en un &uacute;nico edificio las interesantes muestras de arte que se hallaban recogidas en ambas catedrales. A lo largo de cuatro dependencias se puede contemplar un conjunto de obras de gran valor art&iacute;stico, en concreto una excelente colecci&oacute;n de pinturas encuadrables en el estilo g&oacute;tico hispano-flamenco.</p>
<p>Varias obras podr&iacute;an resaltarse de todo el conjunto, entre ellas, el Tr&iacute;ptico de la Virgen de la Rosa, de Fernando Gallego (1480), o el Tr&iacute;ptico de San Miguel, obra de Juan de Flandes (1505). Adem&aacute;s, merece la pena contemplar detenidamente el magn&iacute;fico artesonado mud&eacute;jar que cubre la segunda sala, fechado en el siglo XVI, o muestras escult&oacute;ricas de diversas &eacute;pocas, entre ellas una hermosa talla rom&aacute;nica de la Virgen, del siglo XIII.</p>";"Salamanca";"1260887608341";1261041295262;20130603;"http://www.museoscastillayleon.jcyl.es/web/jcyl/MuseosCastillayLeon/es/Plantilla100Detalle/1258100892610/_/1261041295262/DirectorioPadre";
